#id	fr	x	y	z	velocity	headway	rho
39	1141	1.9784	1.6221	0.0000	0.4510	0.6587	1.2914
40	1142	1.1189	1.5655	0.0000	0.7848	0.8775	1.1066
39	1142	1.9964	1.6238	0.0000	0.4528	0.6675	1.2945
40	1143	1.1501	1.5615	0.0000	0.8043	0.8628	1.1148
39	1143	2.0129	1.6233	0.0000	0.4645	0.6766	1.2992
40	1144	1.1827	1.5575	0.0000	0.8227	0.8459	1.1230
39	1144	2.0286	1.6215	0.0000	0.4818	0.6848	1.3066
40	1145	1.2169	1.5537	0.0000	0.8395	0.8291	1.1298
39	1145	2.0460	1.6194	0.0000	0.5058	0.6888	1.3176
40	1146	1.2517	1.5500	0.0000	0.8522	0.8139	1.1350
39	1146	2.0656	1.6172	0.0000	0.5320	0.6912	1.3288
40	1147	1.2876	1.5481	0.0000	0.8575	0.7996	1.1390
39	1147	2.0872	1.6148	0.0000	0.5607	0.6914	1.3414
40	1148	1.3238	1.5488	0.0000	0.8615	0.7870	1.1418
39	1148	2.1108	1.6122	0.0000	0.5895	0.6878	1.3561
40	1149	1.3598	1.5525	0.0000	0.8647	0.7756	1.1437
39	1149	2.1354	1.6092	0.0000	0.6250	0.6819	1.3722
40	1150	1.3952	1.5584	0.0000	0.8620	0.7677	1.1444
39	1150	2.1629	1.6063	0.0000	0.6560	0.6728	1.3884
40	1151	1.4293	1.5632	0.0000	0.8575	0.7619	1.1450
39	1151	2.1912	1.6029	0.0000	0.6865	0.6630	1.4036
40	1152	1.4619	1.5661	0.0000	0.8475	0.7588	1.1448
39	1152	2.2207	1.5999	0.0000	0.7117	0.6518	1.4178
40	1153	1.4947	1.5678	0.0000	0.8337	0.7540	1.1470
39	1153	2.2487	1.5969	0.0000	0.7343	0.6425	1.4322
40	1154	1.5286	1.5683	0.0000	0.8200	0.7500	1.1477
39	1154	2.2786	1.5953	0.0000	0.7522	0.6322	1.4470
40	1155	1.5617	1.5671	0.0000	0.8065	0.7467	1.1486
39	1155	2.3084	1.5951	0.0000	0.7630	0.6236	1.4595
41	1156	0.5981	1.6150	0.0000	0.7800	0.9966	1.2624
40	1156	1.5947	1.5645	0.0000	0.8000	0.7455	1.1480
39	1156	2.3402	1.5970	0.0000	0.7728	0.6162	1.4688
41	1157	0.6297	1.6114	0.0000	0.7863	0.9969	1.2545
40	1157	1.6266	1.5606	0.0000	0.7988	0.7453	1.1480
39	1157	2.3719	1.6013	0.0000	0.7908	0.6114	1.4742
41	1158	0.6609	1.6119	0.0000	0.7878	0.9964	1.2487
40	1158	1.6573	1.5570	0.0000	0.7985	0.7472	1.1471
39	1158	2.4045	1.6078	0.0000	0.7988	0.6070	1.4769
41	1159	0.6933	1.6160	0.0000	0.7892	0.9945	1.2439
40	1159	1.6878	1.5535	0.0000	0.7975	0.7485	1.1474
39	1159	2.4363	1.6157	0.0000	0.8020	0.6076	1.4748
41	1160	0.7251	1.6216	0.0000	0.7927	0.9927	1.2392
40	1160	1.7178	1.5503	0.0000	0.7992	0.7503	1.1474
39	1160	2.4681	1.6239	0.0000	0.7988	0.6102	1.4700
41	1161	0.7565	1.6271	0.0000	0.7948	0.9928	1.2339
40	1161	1.7493	1.5483	0.0000	0.8032	0.7510	1.1469
39	1161	2.5003	1.6303	0.0000	0.7870	0.6146	1.4646
41	1162	0.7882	1.6312	0.0000	0.7957	0.9932	1.2284
40	1162	1.7814	1.5466	0.0000	0.8080	0.7556	1.1436
41	1163	0.8201	1.6348	0.0000	0.7970	0.9940	1.2232
40	1163	1.8141	1.5450	0.0000	0.8132	0.7541	1.1441
41	1164	0.8517	1.6379	0.0000	0.7930	0.9959	1.2183
40	1164	1.8476	1.5438	0.0000	0.8133	0.7518	1.1444
41	1165	0.8843	1.6410	0.0000	0.7937	0.9971	1.2130
40	1165	1.8814	1.5443	0.0000	0.8098	0.7465	1.1471
41	1166	0.9160	1.6437	0.0000	0.7940	1.0000	1.2077
40	1166	1.9160	1.5469	0.0000	0.8007	0.7390	1.1501
41	1167	0.9480	1.6446	0.0000	0.7967	1.0018	1.2039
40	1167	1.9498	1.5510	0.0000	0.7880	0.7314	1.1539
41	1168	0.9797	1.6439	0.0000	0.7965	1.0029	1.2018
40	1168	1.9826	1.5542	0.0000	0.7702	0.7235	1.1585
41	1169	1.0105	1.6419	0.0000	0.8002	1.0026	1.2030
40	1169	2.0131	1.5563	0.0000	0.7505	0.7163	1.1635
41	1170	1.0426	1.6385	0.0000	0.8015	0.9991	1.2046
40	1170	2.0417	1.5569	0.0000	0.7265	0.7097	1.1704
41	1171	1.0741	1.6332	0.0000	0.8037	0.9955	1.2042
40	1171	2.0696	1.5571	0.0000	0.7012	0.6994	1.1800
41	1172	1.1069	1.6268	0.0000	0.8048	0.9897	1.2029
40	1172	2.0966	1.5571	0.0000	0.6757	0.6931	1.1885
41	1173	1.1387	1.6200	0.0000	0.8032	0.9835	1.2029
40	1173	2.1222	1.5565	0.0000	0.6518	0.6871	1.1972
41	1174	1.1718	1.6141	0.0000	0.8033	0.9760	1.2036
40	1174	2.1478	1.5556	0.0000	0.6310	0.6791	1.2084
41	1175	1.2049	1.6104	0.0000	0.7965	0.9671	1.2047
40	1175	2.1720	1.5536	0.0000	0.6147	0.6724	1.2199
41	1176	1.2375	1.6092	0.0000	0.7917	0.9590	1.2055
40	1176	2.1965	1.5512	0.0000	0.5993	0.6645	1.2319
41	1177	1.2699	1.6100	0.0000	0.7853	0.9502	1.2065
40	1177	2.2201	1.5475	0.0000	0.5863	0.6600	1.2421
41	1178	1.3010	1.6130	0.0000	0.7800	0.9423	1.2087
40	1178	2.2433	1.5432	0.0000	0.5765	0.6542	1.2527
41	1179	1.3318	1.6160	0.0000	0.7715	0.9337	1.2130
40	1179	2.2655	1.5383	0.0000	0.5657	0.6495	1.2633
41	1180	1.3612	1.6183	0.0000	0.7597	0.9264	1.2186
40	1180	2.2876	1.5337	0.0000	0.5580	0.6431	1.2743
41	1181	1.3908	1.6200	0.0000	0.7485	0.9185	1.2256
40	1181	2.3093	1.5293	0.0000	0.5468	0.6416	1.2820
41	1182	1.4210	1.6220	0.0000	0.7365	0.9101	1.2328
40	1182	2.3311	1.5261	0.0000	0.5365	0.6386	1.2914
41	1183	1.4507	1.6238	0.0000	0.7280	0.9021	1.2401
40	1183	2.3528	1.5253	0.0000	0.5268	0.6360	1.3003
41	1184	1.4804	1.6240	0.0000	0.7195	0.8937	1.2466
40	1184	2.3741	1.5271	0.0000	0.5202	0.6319	1.3110
41	1185	1.5088	1.6234	0.0000	0.7162	0.8864	1.2532
40	1185	2.3952	1.5300	0.0000	0.5153	0.6277	1.3209
41	1186	1.5369	1.6221	0.0000	0.7105	0.8783	1.2610
40	1186	2.4152	1.5313	0.0000	0.5120	0.6262	1.3293
41	1187	1.5645	1.6193	0.0000	0.7027	0.8702	1.2695
40	1187	2.4347	1.5313	0.0000	0.5095	0.6246	1.3380
41	1188	1.5922	1.6165	0.0000	0.6925	0.8618	1.2758
40	1188	2.4540	1.5309	0.0000	0.5080	0.6222	1.3477
42	1189	0.9129	1.6518	0.0000	0.7027	0.7067	1.2384
41	1189	1.6196	1.6134	0.0000	0.6823	0.8540	1.2815
40	1189	2.4736	1.5305	0.0000	0.5090	0.6213	1.3557
42	1190	0.9402	1.6523	0.0000	0.6977	0.7075	1.2377
41	1190	1.6477	1.6094	0.0000	0.6745	0.8460	1.2874
40	1190	2.4937	1.5301	0.0000	0.5130	0.6210	1.3633
42	1191	0.9680	1.6526	0.0000	0.6973	0.7070	1.2367
41	1191	1.6750	1.6058	0.0000	0.6678	0.8391	1.2936
40	1191	2.5141	1.5296	0.0000	0.5207	0.6204	1.3703
42	1192	0.9960	1.6530	0.0000	0.6943	0.7061	1.2350
41	1192	1.7021	1.6020	0.0000	0.6638	0.8328	1.2996
42	1193	1.0233	1.6530	0.0000	0.7032	0.7044	1.2344
41	1193	1.7277	1.5997	0.0000	0.6622	0.8283	1.3049
42	1194	1.0509	1.6525	0.0000	0.7082	0.7024	1.2339
