#id	fr	x	y	z	velocity	headway	rho
10	840	13.9031	-0.2046	1.8320	0.9825	1.2407	0.7608
4	840	15.1438	-0.1670	1.7650	0.9040	1.3881	0.9753
3	840	16.5319	0.0036	1.7650	0.7395	0.6625	1.2287
5	841	0.6042	0.0035	1.7650	0.8417	0.9641	1.0162
1	841	1.5683	0.1521	1.6160	0.8978	1.0041	1.0587
6	841	2.5724	0.0354	1.7650	0.7840	0.8850	0.9693
7	841	3.4574	-0.0862	1.7650	0.8350	1.1784	0.9397
13	841	4.6358	-0.0553	1.8320	0.6883	0.9500	1.0358
2	841	5.5858	-0.0328	1.6860	0.8945	0.9809	0.7832
9	841	6.5667	-0.1800	1.7650	0.7488	1.5728	0.7606
15	841	8.1395	-0.0176	1.8990	0.9740	1.0568	0.8901
8	841	9.1963	-0.0602	1.7650	0.7375	1.1902	0.7343
12	841	10.3865	-0.0332	1.8320	0.7815	1.5335	0.7855
11	841	11.9200	-0.2329	1.8320	0.8625	1.0126	0.9913
14	841	12.9326	-0.0965	1.8990	0.8300	1.0049	0.8900
10	841	13.9375	-0.2063	1.8320	0.9735	1.2422	0.7625
4	841	15.1797	-0.1667	1.7650	0.9080	1.3806	0.9764
3	841	16.5603	0.0128	1.7650	0.7312	0.6678	1.2256
5	842	0.6383	0.0013	1.7650	0.8435	0.9838	1.0174
1	842	1.6221	0.1391	1.6160	0.9115	0.9819	1.0693
6	842	2.6040	0.0337	1.7650	0.7860	0.8885	0.9717
7	842	3.4925	-0.0880	1.7650	0.8320	1.1698	0.9390
13	842	4.6623	-0.0512	1.8320	0.6743	0.9602	1.0353
2	842	5.6225	-0.0225	1.6860	0.8838	0.9716	0.7826
9	842	6.5941	-0.1803	1.7650	0.7492	1.5841	0.7598
15	842	8.1782	-0.0031	1.8990	0.9483	1.0482	0.8932
8	842	9.2264	-0.0460	1.7650	0.7390	1.1910	0.7321
12	842	10.4174	-0.0425	1.8320	0.8038	1.5407	0.7847
11	842	11.9581	-0.2352	1.8320	0.8590	1.0079	0.9928
14	842	12.9660	-0.1016	1.8990	0.8315	1.0066	0.8890
10	842	13.9726	-0.2063	1.8320	0.9615	1.2431	0.7646
4	842	15.2157	-0.1663	1.7650	0.9170	1.3728	0.9773
3	842	16.5885	0.0208	1.7650	0.7333	0.6737	1.2066
5	843	0.6733	-0.0012	1.7650	0.8440	0.9823	1.0196
1	843	1.6556	0.1360	1.6160	0.9235	0.9793	1.0678
6	843	2.6349	0.0317	1.7650	0.7875	0.8937	0.9741
7	843	3.5286	-0.0883	1.7650	0.8295	1.1595	0.9390
13	843	4.6881	-0.0486	1.8320	0.6652	0.9704	1.0340
2	843	5.6585	-0.0141	1.6860	0.8703	0.9639	0.7822
9	843	6.6224	-0.1810	1.7650	0.7608	1.5930	0.7591
15	843	8.2154	0.0091	1.8990	0.9240	1.0417	0.8952
8	843	9.2571	-0.0309	1.7650	0.7387	1.1925	0.7314
12	843	10.4496	-0.0537	1.8320	0.8298	1.5418	0.7847
11	843	11.9914	-0.2380	1.8320	0.8568	1.0069	0.9820
14	843	12.9983	-0.1043	1.8990	0.8445	1.0297	0.8872
10	843	14.0280	-0.1954	1.8320	0.9560	1.2245	0.7726
4	843	15.2525	-0.1662	1.7650	0.9305	1.3641	0.9781
3	843	16.6166	0.0285	1.7650	0.7412	0.6806	1.2027
3	844	0.0216	0.0351	1.7650	0.7513	0.6865	1.1989
5	844	0.7081	-0.0037	1.7650	0.8447	0.9817	1.0219
1	844	1.6898	0.1322	1.6160	0.9295	0.9755	1.0673
6	844	2.6653	0.0289	1.7650	0.7885	0.8984	0.9765
7	844	3.5637	-0.0874	1.7650	0.8308	1.1497	0.9393
13	844	4.7134	-0.0471	1.8320	0.6603	0.9796	1.0316
2	844	5.6930	-0.0072	1.6860	0.8560	0.9591	0.7821
9	844	6.6521	-0.1820	1.7650	0.7773	1.5980	0.7589
